Name,Active,MCS
26Z_10,26Z,0.182
26Z_11,26Z,0.378
26Z_12,26Z,0.378
26Z_13,26Z,0.231
26Z_14,26Z,0.444
26Z_15,26Z,0.268
26Z_16,26Z,0.159
26Z_17,26Z,0.312
26Z_18,26Z,0.268
26Z_19,26Z,0.324
26Z_20,26Z,0.289
26Z_21,26Z,0.289
26Z_22,26Z,0.4
26Z_23,26Z,0.333
26Z_24,26Z,0.244
26Z_25,26Z,0.343
26Z_26,26Z,0.243
26Z_27,26Z,0.22
26Z_28,26Z,0.6
26Z_29,26Z,0.378
34I_1,34I,0.306
34I_2,34I,0.263
34I_3,34I,0.244
34I_4,34I,0.275
34I_5,34I,0.371
34I_6,34I,0.308
34I_7,34I,0.438
34I_8,34I,0.333
34I_9,34I,0.371
34I_10,34I,0.316
34I_11,34I,0.238
34I_12,34I,0.515
34I_13,34I,0.282
34I_14,34I,0.486
34I_15,34I,0.395
34I_16,34I,0.179
34I_17,34I,0.333
34I_18,34I,0.343
34I_19,34I,0.353
34I_20,34I,0.171
34I_21,34I,0.314
34I_22,34I,0.293
34I_23,34I,0.238
34I_24,34I,0.486
34I_25,34I,0.275
34I_26,34I,0.289
34I_27,34I,0.25
34I_28,34I,0.343
34I_29,34I,0.342
17P_1,17P,0.289
17P_2,17P,0.314
17P_3,17P,0.238
17P_4,17P,0.263
17P_5,17P,0.205
17P_6,17P,0.457
17P_7,17P,0.389
17P_8,17P,0.459
17P_9,17P,0.417
17P_10,17P,0.238
17P_11,17P,0.472
17P_12,17P,0.543
17P_13,17P,0.429
17P_14,17P,0.625
17P_15,17P,0.333
17P_16,17P,0.243
17P_17,17P,0.225
17P_18,17P,0.371
17P_19,17P,0.378
17P_20,17P,0.395
17P_21,17P,0.27
17P_22,17P,0.515
17P_23,17P,0.368
17P_24,17P,0.308
17P_25,17P,0.441
17P_26,17P,0.656
17P_27,17P,0.429
17P_28,17P,0.3
17P_29,17P,0.486
SLO_1,SLO,0.216
SLO_2,SLO,0.2
SLO_3,SLO,0.231
SLO_4,SLO,0.297
SLO_5,SLO,0.229
SLO_6,SLO,0.324
SLO_7,SLO,0.31
SLO_8,SLO,0.324
SLO_9,SLO,0.25
SLO_10,SLO,0.267
SLO_11,SLO,0.263
SLO_12,SLO,0.231
SLO_13,SLO,0.225
SLO_14,SLO,0.268
SLO_15,SLO,0.278
SLO_16,SLO,0.333
SLO_17,SLO,0.211
SLO_18,SLO,0.211
SLO_19,SLO,0.406
SLO_20,SLO,0.256
SLO_21,SLO,0.237
SLO_22,SLO,0.243
SLO_23,SLO,0.257
SLO_24,SLO,0.387
SLO_25,SLO,0.195
SLO_26,SLO,0.225
SLO_27,SLO,0.231
SLO_28,SLO,0.205
SLO_29,SLO,0.158
Z60_1,Z60,0.476
Z60_2,Z60,0.281
Z60_3,Z60,0.222
Z60_4,Z60,0.444
Z60_5,Z60,0.355
Z60_6,Z60,0.367
Z60_7,Z60,0.375
Z60_8,Z60,0.31
Z60_9,Z60,0.323
Z60_10,Z60,0.3
Z60_11,Z60,0.444
Z60_12,Z60,0.32
Z60_13,Z60,0.281
Z60_14,Z60,0.323
Z60_15,Z60,0.3
Z60_16,Z60,0.387
Z60_17,Z60,0.29
Z60_18,Z60,0.348
Z60_19,Z60,0.312
Z60_20,Z60,0.29
Z60_21,Z60,0.344
Z60_22,Z60,0.281
Z60_23,Z60,0.556
Z60_24,Z60,0.344
Z60_25,Z60,0.323
Z60_26,Z60,0.333
Z60_27,Z60,0.257
Z60_28,Z60,0.212
Z60_29,Z60,0.481
532_1,532,0.355
532_2,532,0.469
532_3,532,0.351
532_4,532,0.615
532_5,532,0.417
532_6,532,0.194
532_7,532,0.263
532_8,532,0.297
532_9,532,0.361
532_10,532,0.263
532_11,532,0.438
532_12,532,0.289
532_13,532,0.37
532_14,532,0.297
532_15,532,0.27
532_16,532,0.306
532_17,532,0.225
532_18,532,0.389
532_19,532,0.306
532_20,532,0.314
532_21,532,0.189
532_22,532,0.25
532_23,532,0.375
532_24,532,0.282
532_25,532,0.256
532_26,532,0.265
532_27,532,0.27
532_28,532,0.324
532_29,532,0.361
6DR_1,6DR,0.238
6DR_2,6DR,0.22
6DR_3,6DR,0.25
6DR_4,6DR,0.27
6DR_5,6DR,0.286
6DR_6,6DR,0.333
6DR_7,6DR,0.268
6DR_8,6DR,0.275
6DR_9,6DR,0.244
6DR_10,6DR,0.257
6DR_11,6DR,0.244
6DR_12,6DR,0.378
6DR_13,6DR,0.179
6DR_14,6DR,0.256
6DR_15,6DR,0.359
6DR_16,6DR,0.27
6DR_17,6DR,0.263
6DR_18,6DR,0.368
6DR_19,6DR,0.244
6DR_20,6DR,0.262
6DR_21,6DR,0.25
6DR_22,6DR,0.25
6DR_23,6DR,0.316
6DR_24,6DR,0.25
6DR_25,6DR,0.25
6DR_26,6DR,0.317
6DR_27,6DR,0.244
6DR_28,6DR,0.237
6DR_29,6DR,0.263
9DR_1,9DR,0.394
9DR_2,9DR,0.368
9DR_3,9DR,0.25
9DR_4,9DR,0.256
9DR_5,9DR,0.306
9DR_6,9DR,0.225
9DR_7,9DR,0.419
9DR_8,9DR,0.467
9DR_9,9DR,0.359
9DR_10,9DR,0.389
9DR_11,9DR,0.275
9DR_12,9DR,0.297
9DR_13,9DR,0.238
9DR_14,9DR,0.214
9DR_15,9DR,0.214
9DR_16,9DR,0.406
9DR_17,9DR,0.244
9DR_18,9DR,0.351
9DR_19,9DR,0.333
9DR_20,9DR,0.306
9DR_21,9DR,0.262
9DR_22,9DR,0.286
9DR_23,9DR,0.351
9DR_24,9DR,0.225
9DR_25,9DR,0.516
9DR_26,9DR,0.22
9DR_27,9DR,0.333
9DR_28,9DR,0.268
9DR_29,9DR,0.25
E2I_1,E2I,0.303
E2I_2,E2I,0.519
E2I_3,E2I,0.63
E2I_4,E2I,0.256
E2I_5,E2I,0.211
E2I_6,E2I,0.231
E2I_7,E2I,0.25
E2I_8,E2I,0.412
E2I_9,E2I,0.27
E2I_10,E2I,0.222
E2I_11,E2I,0.163
E2I_12,E2I,0.333
E2I_13,E2I,0.167
E2I_14,E2I,0.25
E2I_15,E2I,0.303
E2I_16,E2I,0.286
E2I_17,E2I,0.306
E2I_18,E2I,0.257
E2I_19,E2I,0.216
E2I_20,E2I,0.294
E2I_21,E2I,0.25
E2I_22,E2I,0.237
E2I_23,E2I,0.195
E2I_24,E2I,0.286
E2I_25,E2I,0.222
E2I_26,E2I,0.225
E2I_27,E2I,0.216
E2I_28,E2I,0.27
E2I_29,E2I,0.294
E50_1,E50,0.2
E50_2,E50,0.242
E50_3,E50,0.243
E50_4,E50,0.2
E50_5,E50,0.353
E50_6,E50,0.229
E50_7,E50,0.312
E50_8,E50,0.211
E50_9,E50,0.182
E50_10,E50,0.242
E50_11,E50,0.211
E50_12,E50,0.2
E50_13,E50,0.243
E50_14,E50,0.265
E50_15,E50,0.194
E50_16,E50,0.222
E50_17,E50,0.2
E50_18,E50,0.324
E50_19,E50,0.2
E50_20,E50,0.205
E50_21,E50,0.211
E50_22,E50,0.211
E50_23,E50,0.222
E50_24,E50,0.469
E50_25,E50,0.286
E50_26,E50,0.205
E50_27,E50,0.222
E50_28,E50,0.2
E50_29,E50,0.222
E65_1,E65,0.296
E65_2,E65,0.286
E65_3,E65,0.229
E65_4,E65,0.222
E65_5,E65,0.27
E65_6,E65,0.258
E65_7,E65,0.229
E65_8,E65,0.205
E65_9,E65,0.29
E65_10,E65,0.312
E65_11,E65,0.273
E65_12,E65,0.25
E65_13,E65,0.216
E65_14,E65,0.237
E65_15,E65,0.235
E65_16,E65,0.175
E65_17,E65,0.2
E65_18,E65,0.226
E65_19,E65,0.219
E65_20,E65,0.235
E65_21,E65,0.205
E65_22,E65,0.179
E65_23,E65,0.205
E65_24,E65,0.216
E65_25,E65,0.375
E65_26,E65,0.235
E65_27,E65,0.194
E65_28,E65,0.211
E65_29,E65,0.222
3SE_1,3SE,0.364
3SE_2,3SE,0.297
3SE_3,3SE,0.162
3SE_4,3SE,0.289
3SE_5,3SE,0.324
3SE_6,3SE,0.194
3SE_7,3SE,0.361
3SE_8,3SE,0.455
3SE_9,3SE,0.333
3SE_10,3SE,0.175
3SE_11,3SE,0.205
3SE_12,3SE,0.306
3SE_13,3SE,0.14
3SE_14,3SE,0.175
3SE_15,3SE,0.231
3SE_16,3SE,0.375
3SE_17,3SE,0.297
3SE_18,3SE,0.175
3SE_19,3SE,0.306
3SE_20,3SE,0.243
3SE_21,3SE,0.406
3SE_22,3SE,0.278
3SE_23,3SE,0.263
3SE_24,3SE,0.314
3SE_25,3SE,0.237
3SE_26,3SE,0.412
3SE_27,3SE,0.382
3SE_28,3SE,0.343
3SE_29,3SE,0.27
3SF_1,3SF,0.324
3SF_2,3SF,0.205
3SF_3,3SF,0.394
3SF_4,3SF,0.167
3SF_5,3SF,0.333
3SF_6,3SF,0.242
3SF_7,3SF,0.175
3SF_8,3SF,0.167
3SF_9,3SF,0.167
3SF_10,3SF,0.231
3SF_11,3SF,0.27
3SF_12,3SF,0.343
3SF_13,3SF,0.282
3SF_14,3SF,0.324
3SF_15,3SF,0.333
3SF_16,3SF,0.375
3SF_17,3SF,0.19
3SF_18,3SF,0.163
3SF_19,3SF,0.441
3SF_20,3SF,0.214
3SF_21,3SF,0.179
3SF_22,3SF,0.297
3SF_23,3SF,0.324
3SF_24,3SF,0.237
3SF_25,3SF,0.167
3SF_26,3SF,0.22
3SF_27,3SF,0.175
3SF_28,3SF,0.297
3SF_29,3SF,0.22
B01_1,B01,0.343
B01_2,B01,0.306
B01_3,B01,0.438
B01_4,B01,0.324
B01_5,B01,0.594
B01_6,B01,0.4
B01_7,B01,0.455
B01_8,B01,0.548
B01_9,B01,0.485
B01_10,B01,0.581
B01_11,B01,0.441
B01_12,B01,0.353
B01_13,B01,0.559
B01_14,B01,0.677
B01_15,B01,0.645
B01_16,B01,0.471
B01_17,B01,0.613
B01_18,B01,0.455
B01_19,B01,0.333
B01_20,B01,0.361
B01_21,B01,0.486
B01_22,B01,0.645
B01_23,B01,0.382
B01_24,B01,0.371
B01_25,B01,0.4
B01_26,B01,0.275
B01_27,B01,0.389
B01_28,B01,0.469
B01_29,B01,0.308
AEK_1,AEK,0.312
AEK_2,AEK,0.281
AEK_3,AEK,0.4
AEK_4,AEK,0.273
AEK_5,AEK,0.448
AEK_6,AEK,0.182
AEK_7,AEK,0.429
AEK_8,AEK,0.519
AEK_9,AEK,0.4
AEK_10,AEK,0.306
AEK_11,AEK,0.333
AEK_12,AEK,0.467
AEK_13,AEK,0.5
AEK_14,AEK,0.324
AEK_15,AEK,0.515
AEK_16,AEK,0.484
AEK_17,AEK,0.406
AEK_18,AEK,0.265
AEK_19,AEK,0.367
AEK_20,AEK,0.364
AEK_21,AEK,0.394
AEK_22,AEK,0.263
AEK_23,AEK,0.278
AEK_24,AEK,0.5
AEK_25,AEK,0.519
AEK_26,AEK,0.471
AEK_27,AEK,0.414
AEK_28,AEK,0.429
AEK_29,AEK,0.536
TDU_1,TDU,0.312
TDU_2,TDU,0.333
TDU_3,TDU,0.36
TDU_4,TDU,0.4
TDU_5,TDU,0.242
TDU_6,TDU,0.4
TDU_7,TDU,0.387
TDU_8,TDU,0.242
TDU_9,TDU,0.324
TDU_10,TDU,0.294
TDU_11,TDU,0.37
TDU_12,TDU,0.306
TDU_13,TDU,0.25
TDU_14,TDU,0.312
TDU_15,TDU,0.294
TDU_16,TDU,0.257
TDU_17,TDU,0.258
TDU_18,TDU,0.25
TDU_19,TDU,0.586
TDU_20,TDU,0.235
TDU_21,TDU,0.538
TDU_22,TDU,0.243
TDU_23,TDU,0.194
TDU_24,TDU,0.37
TDU_25,TDU,0.68
TDU_26,TDU,0.273
TDU_27,TDU,0.25
TDU_28,TDU,0.355
TDU_29,TDU,0.344
NP7_1,NP7,0.162
NP7_2,NP7,0.429
NP7_3,NP7,0.205
NP7_4,NP7,0.2
NP7_5,NP7,0.22
NP7_6,NP7,0.333
NP7_7,NP7,0.405
NP7_8,NP7,0.237
NP7_9,NP7,0.405
NP7_10,NP7,0.231
NP7_11,NP7,0.182
NP7_12,NP7,0.4
NP7_13,NP7,0.278
NP7_14,NP7,0.27
NP7_15,NP7,0.333
NP7_16,NP7,0.378
NP7_17,NP7,0.289
NP7_18,NP7,0.308
NP7_19,NP7,0.216
NP7_20,NP7,0.297
NP7_21,NP7,0.297
NP7_22,NP7,0.429
NP7_23,NP7,0.225
NP7_24,NP7,0.27
NP7_25,NP7,0.484
NP7_26,NP7,0.231
NP7_27,NP7,0.4
NP7_28,NP7,0.667
NP7_29,NP7,0.257
IL2_1,IL2,0.2
IL2_2,IL2,0.214
IL2_3,IL2,0.257
IL2_4,IL2,0.15
IL2_5,IL2,0.243
IL2_6,IL2,0.333
IL2_7,IL2,0.256
IL2_8,IL2,0.25
IL2_9,IL2,0.132
IL2_10,IL2,0.256
IL2_11,IL2,0.25
IL2_12,IL2,0.314
IL2_13,IL2,0.171
IL2_14,IL2,0.231
IL2_15,IL2,0.244
IL2_16,IL2,0.205
IL2_17,IL2,0.243
IL2_18,IL2,0.19
IL2_19,IL2,0.231
IL2_20,IL2,0.297
IL2_21,IL2,0.189
IL2_22,IL2,0.225
IL2_23,IL2,0.209
IL2_24,IL2,0.243
IL2_25,IL2,0.179
IL2_26,IL2,0.222
IL2_27,IL2,0.22
IL2_28,IL2,0.3
IL2_29,IL2,0.154
99Z_1,99Z,0.343
99Z_2,99Z,0.343
99Z_3,99Z,0.389
99Z_4,99Z,0.586
99Z_5,99Z,0.353
99Z_6,99Z,0.275
99Z_7,99Z,0.607
99Z_8,99Z,0.289
99Z_9,99Z,0.163
99Z_10,99Z,0.154
99Z_11,99Z,0.275
99Z_12,99Z,0.256
99Z_13,99Z,0.378
99Z_14,99Z,0.205
99Z_15,99Z,0.282
99Z_16,99Z,0.27
99Z_17,99Z,0.308
99Z_18,99Z,0.297
99Z_19,99Z,0.324
99Z_20,99Z,0.263
99Z_21,99Z,0.417
99Z_22,99Z,0.278
99Z_23,99Z,0.3
99Z_24,99Z,0.333
99Z_25,99Z,0.316
99Z_26,99Z,0.238
99Z_27,99Z,0.244
99Z_28,99Z,0.256
99Z_29,99Z,0.263
Q12_1,Q12,0.258
Q12_2,Q12,0.37
Q12_3,Q12,0.542
Q12_4,Q12,0.243
Q12_5,Q12,0.5
Q12_6,Q12,0.5
Q12_7,Q12,0.207
Q12_8,Q12,0.37
Q12_9,Q12,0.423
Q12_10,Q12,0.25
Q12_11,Q12,0.424
Q12_12,Q12,0.343
Q12_13,Q12,0.333
Q12_14,Q12,0.258
Q12_15,Q12,0.207
Q12_16,Q12,0.37
Q12_17,Q12,0.531
Q12_18,Q12,0.406
Q12_19,Q12,0.278
Q12_20,Q12,0.438
Q12_21,Q12,0.607
Q12_22,Q12,0.229
Q12_23,Q12,0.276
Q12_24,Q12,0.324
Q12_25,Q12,0.257
Q12_26,Q12,0.321
Q12_27,Q12,0.205
Q12_28,Q12,0.278
Q12_29,Q12,0.481
Q27_1,Q27,0.257
Q27_2,Q27,0.419
Q27_3,Q27,0.351
Q27_4,Q27,0.308
Q27_5,Q27,0.194
Q27_6,Q27,0.533
Q27_7,Q27,0.316
Q27_8,Q27,0.308
Q27_9,Q27,0.351
Q27_10,Q27,0.516
Q27_11,Q27,0.237
Q27_12,Q27,0.469
Q27_13,Q27,0.25
Q27_14,Q27,0.536
Q27_15,Q27,0.393
Q27_16,Q27,0.485
Q27_17,Q27,0.25
Q27_18,Q27,0.455
Q27_19,Q27,0.186
Q27_20,Q27,0.441
Q27_21,Q27,0.424
Q27_22,Q27,0.417
Q27_23,Q27,0.265
Q27_24,Q27,0.4
Q27_25,Q27,0.485
Q27_26,Q27,0.314
Q27_27,Q27,0.308
Q27_28,Q27,0.361
Q27_29,Q27,0.243
VSP_1,VSP,0.2
VSP_2,VSP,0.382
VSP_3,VSP,0.275
VSP_4,VSP,0.25
VSP_5,VSP,0.333
VSP_6,VSP,0.308
VSP_7,VSP,0.417
VSP_8,VSP,0.286
VSP_9,VSP,0.419
VSP_10,VSP,0.324
VSP_11,VSP,0.243
VSP_12,VSP,0.297
VSP_13,VSP,0.171
VSP_14,VSP,0.25
VSP_15,VSP,0.243
VSP_16,VSP,0.231
VSP_17,VSP,0.256
VSP_18,VSP,0.3
VSP_19,VSP,0.179
VSP_20,VSP,0.27
VSP_21,VSP,0.263
VSP_22,VSP,0.368
VSP_23,VSP,0.324
VSP_24,VSP,0.324
VSP_25,VSP,0.438
VSP_26,VSP,0.214
VSP_27,VSP,0.282
VSP_28,VSP,0.257
VSP_29,VSP,0.441
18K_1,18K,0.37
18K_2,18K,0.29
18K_3,18K,0.179
18K_4,18K,0.211
18K_5,18K,0.2
18K_6,18K,0.324
18K_7,18K,0.175
18K_8,18K,0.25
18K_9,18K,0.531
18K_10,18K,0.263
18K_11,18K,0.222
18K_12,18K,0.556
18K_13,18K,0.189
18K_14,18K,0.175
18K_15,18K,0.257
18K_16,18K,0.314
18K_17,18K,0.314
18K_18,18K,0.189
18K_19,18K,0.146
18K_20,18K,0.171
18K_21,18K,0.211
18K_22,18K,0.229
18K_23,18K,0.3
18K_24,18K,0.243
18K_25,18K,0.231
18K_26,18K,0.314
18K_27,18K,0.324
18K_28,18K,0.414
18K_29,18K,0.188
19K_1,19K,0.19
19K_2,19K,0.13
19K_3,19K,0.378
19K_4,19K,0.14
19K_5,19K,0.214
19K_6,19K,0.14
19K_7,19K,0.257
19K_8,19K,0.231
19K_9,19K,0.22
19K_10,19K,0.289
19K_11,19K,0.438
19K_12,19K,0.15
19K_13,19K,0.263
19K_14,19K,0.257
19K_15,19K,0.243
19K_16,19K,0.282
19K_17,19K,0.289
19K_18,19K,0.19
19K_19,19K,0.25
19K_20,19K,0.25
19K_21,19K,0.429
19K_22,19K,0.306
19K_23,19K,0.237
19K_24,19K,0.282
19K_25,19K,0.146
19K_26,19K,0.457
19K_27,19K,0.179
19K_28,19K,0.205
19K_29,19K,0.15
KXB_1,KXB,0.567
KXB_2,KXB,0.412
KXB_3,KXB,0.517
KXB_4,KXB,0.6
KXB_5,KXB,0.333
KXB_6,KXB,0.515
KXB_7,KXB,0.516
KXB_8,KXB,0.333
KXB_9,KXB,0.452
KXB_10,KXB,0.643
KXB_11,KXB,0.243
KXB_12,KXB,0.516
KXB_13,KXB,0.429
KXB_14,KXB,0.5
KXB_15,KXB,0.316
KXB_16,KXB,0.371
KXB_17,KXB,0.333
KXB_18,KXB,0.455
KXB_19,KXB,0.469
KXB_20,KXB,0.343
KXB_21,KXB,0.333
KXB_22,KXB,0.387
KXB_23,KXB,0.324
KXB_24,KXB,0.429
KXB_25,KXB,0.353
KXB_26,KXB,0.278
KXB_27,KXB,0.571
KXB_28,KXB,0.389
KXB_29,KXB,0.484
BK5_1,BK5,0.5
BK5_2,BK5,0.25
BK5_3,BK5,0.424
BK5_4,BK5,0.222
BK5_5,BK5,0.389
BK5_6,BK5,0.244
BK5_7,BK5,0.231
BK5_8,BK5,0.469
BK5_9,BK5,0.333
BK5_10,BK5,0.552
BK5_11,BK5,0.5
BK5_12,BK5,0.316
BK5_13,BK5,0.257
BK5_14,BK5,0.414
BK5_15,BK5,0.308
BK5_16,BK5,0.516
BK5_17,BK5,0.263
BK5_18,BK5,0.452
BK5_19,BK5,0.308
BK5_20,BK5,0.312
BK5_21,BK5,0.314
BK5_22,BK5,0.214
BK5_23,BK5,0.469
BK5_24,BK5,0.429
BK5_25,BK5,0.333
BK5_26,BK5,0.417
BK5_27,BK5,0.484
BK5_28,BK5,0.268
BK5_29,BK5,0.289
MQT_1,MQT,0.105
MQT_2,MQT,0.189
MQT_3,MQT,0.324
MQT_4,MQT,0.179
MQT_5,MQT,0.469
MQT_6,MQT,0.075
MQT_7,MQT,0.256
MQT_8,MQT,0.162
MQT_9,MQT,0.184
MQT_10,MQT,0.237
MQT_11,MQT,0.231
MQT_12,MQT,0.231
MQT_13,MQT,0.235
MQT_14,MQT,0.244
MQT_15,MQT,0.5
MQT_16,MQT,0.2
MQT_17,MQT,0.314
MQT_18,MQT,0.171
MQT_19,MQT,0.2
MQT_20,MQT,0.2
MQT_21,MQT,0.2
MQT_22,MQT,0.14
MQT_23,MQT,0.19
MQT_24,MQT,0.222
MQT_25,MQT,0.371
MQT_26,MQT,0.146
MQT_27,MQT,0.154
MQT_28,MQT,0.125
MQT_29,MQT,0.231
BK6_1,BK6,0.5
BK6_2,BK6,0.457
BK6_3,BK6,0.244
BK6_4,BK6,0.333
BK6_5,BK6,0.233
BK6_6,BK6,0.195
BK6_7,BK6,0.342
BK6_8,BK6,0.227
BK6_9,BK6,0.293
BK6_10,BK6,0.333
BK6_11,BK6,0.214
BK6_12,BK6,0.35
BK6_13,BK6,0.263
BK6_14,BK6,0.238
BK6_15,BK6,0.227
BK6_16,BK6,0.325
BK6_17,BK6,0.214
BK6_18,BK6,0.529
BK6_19,BK6,0.421
BK6_20,BK6,0.342
BK6_21,BK6,0.233
BK6_22,BK6,0.289
BK6_23,BK6,0.325
BK6_24,BK6,0.238
BK6_25,BK6,0.382
BK6_26,BK6,0.186
BK6_27,BK6,0.4
BK6_28,BK6,0.227
BK6_29,BK6,0.214
BK4_1,BK4,0.516
BK4_2,BK4,0.371
BK4_3,BK4,0.314
BK4_4,BK4,0.367
BK4_5,BK4,0.294
BK4_6,BK4,0.282
BK4_7,BK4,0.484
BK4_8,BK4,0.389
BK4_9,BK4,0.297
BK4_10,BK4,0.571
BK4_11,BK4,0.282
BK4_12,BK4,0.457
BK4_13,BK4,0.244
BK4_14,BK4,0.367
BK4_15,BK4,0.316
BK4_16,BK4,0.324
BK4_17,BK4,0.257
BK4_18,BK4,0.483
BK4_19,BK4,0.316
BK4_20,BK4,0.243
BK4_21,BK4,0.5
BK4_22,BK4,0.378
BK4_23,BK4,0.552
BK4_24,BK4,0.412
BK4_25,BK4,0.548
BK4_26,BK4,0.297
BK4_27,BK4,0.27
BK4_28,BK4,0.282
BK4_29,BK4,0.469
3T4_1,3T4,0.216
3T4_2,3T4,0.382
3T4_3,3T4,0.179
3T4_4,3T4,0.312
3T4_5,3T4,0.353
3T4_6,3T4,0.184
3T4_7,3T4,0.211
3T4_8,3T4,0.205
3T4_9,3T4,0.289
3T4_10,3T4,0.5
3T4_11,3T4,0.395
3T4_12,3T4,0.238
3T4_13,3T4,0.351
3T4_14,3T4,0.457
3T4_15,3T4,0.256
3T4_16,3T4,0.244
3T4_17,3T4,0.238
3T4_18,3T4,0.263
3T4_19,3T4,0.237
3T4_20,3T4,0.2
3T4_21,3T4,0.316
3T4_22,3T4,0.211
3T4_23,3T4,0.324
3T4_24,3T4,0.263
3T4_25,3T4,0.2
3T4_26,3T4,0.22
3T4_27,3T4,0.389
3T4_28,3T4,0.486
3T4_29,3T4,0.231
DU3_1,DU3,0.333
DU3_2,DU3,0.333
DU3_3,DU3,0.225
DU3_4,DU3,0.342
DU3_5,DU3,0.531
DU3_6,DU3,0.268
DU3_7,DU3,0.333
DU3_8,DU3,0.361
DU3_9,DU3,0.25
DU3_10,DU3,0.361
DU3_11,DU3,0.342
DU3_12,DU3,0.3
DU3_13,DU3,0.317
DU3_14,DU3,0.361
DU3_15,DU3,0.233
DU3_16,DU3,0.4
DU3_17,DU3,0.457
DU3_18,DU3,0.429
DU3_19,DU3,0.244
DU3_20,DU3,0.262
DU3_21,DU3,0.238
DU3_22,DU3,0.5
DU3_23,DU3,0.25
DU3_24,DU3,0.308
DU3_25,DU3,0.22
DU3_26,DU3,0.233
DU3_27,DU3,0.22
DU3_28,DU3,0.209
DU3_29,DU3,0.351
TO2_1,TO2,0.15
TO2_2,TO2,0.206
TO2_3,TO2,0.235
TO2_4,TO2,0.143
TO2_5,TO2,0.5
TO2_6,TO2,0.306
TO2_7,TO2,0.289
TO2_8,TO2,0.167
TO2_9,TO2,0.5
TO2_10,TO2,0.467
TO2_11,TO2,0.114
TO2_12,TO2,0.353
TO2_13,TO2,0.2
TO2_14,TO2,0.158
TO2_15,TO2,0.263
TO2_16,TO2,0.371
TO2_17,TO2,0.205
TO2_18,TO2,0.231
TO2_19,TO2,0.314
TO2_20,TO2,0.243
TO2_21,TO2,0.333
TO2_22,TO2,0.179
TO2_23,TO2,0.225
TO2_24,TO2,0.367
TO2_25,TO2,0.15
TO2_26,TO2,0.158
TO2_27,TO2,0.361
TO2_28,TO2,0.297
TO2_29,TO2,0.211
TH9_1,TH9,0.14
TH9_2,TH9,0.333
TH9_3,TH9,0.146
TH9_4,TH9,0.289
TH9_5,TH9,0.316
TH9_6,TH9,0.216
TH9_7,TH9,0.343
TH9_8,TH9,0.263
TH9_9,TH9,0.306
TH9_10,TH9,0.282
TH9_11,TH9,0.289
TH9_12,TH9,0.324
TH9_13,TH9,0.27
TH9_14,TH9,0.211
TH9_15,TH9,0.333
TH9_16,TH9,0.297
TH9_17,TH9,0.256
TH9_18,TH9,0.316
TH9_19,TH9,0.225
TH9_20,TH9,0.231
TH9_21,TH9,0.294
TH9_22,TH9,0.333
TH9_23,TH9,0.171
TH9_24,TH9,0.324
TH9_25,TH9,0.297
TH9_26,TH9,0.194
TH9_27,TH9,0.314
TH9_28,TH9,0.22
TH9_29,TH9,0.27
0TP_1,0TP,0.4
0TP_2,0TP,0.448
0TP_3,0TP,0.344
0TP_4,0TP,0.27
0TP_5,0TP,0.389
0TP_6,0TP,0.621
0TP_7,0TP,0.353
0TP_8,0TP,0.189
0TP_9,0TP,0.154
0TP_10,0TP,0.371
0TP_11,0TP,0.389
0TP_12,0TP,0.417
0TP_13,0TP,0.265
0TP_14,0TP,0.417
0TP_15,0TP,0.265
0TP_16,0TP,0.2
0TP_17,0TP,0.171
0TP_18,0TP,0.289
0TP_19,0TP,0.205
0TP_20,0TP,0.344
0TP_21,0TP,0.343
0TP_22,0TP,0.308
0TP_23,0TP,0.433
0TP_24,0TP,0.342
0TP_25,0TP,0.342
0TP_26,0TP,0.371
0TP_27,0TP,0.424
0TP_28,0TP,0.324
0TP_29,0TP,0.467
FO5_1,FO5,0.312
FO5_2,FO5,0.438
FO5_3,FO5,0.324
FO5_4,FO5,0.306
FO5_5,FO5,0.25
FO5_6,FO5,0.31
FO5_7,FO5,0.25
FO5_8,FO5,0.382
FO5_9,FO5,0.375
FO5_10,FO5,0.355
FO5_11,FO5,0.394
FO5_12,FO5,0.257
FO5_13,FO5,0.394
FO5_14,FO5,0.478
FO5_15,FO5,0.355
FO5_16,FO5,0.189
FO5_17,FO5,0.294
FO5_18,FO5,0.36
FO5_19,FO5,0.357
FO5_20,FO5,0.679
FO5_21,FO5,0.406
FO5_22,FO5,0.214
FO5_23,FO5,0.324
FO5_24,FO5,0.15
FO5_25,FO5,0.4
FO5_26,FO5,0.314
FO5_27,FO5,0.167
FO5_28,FO5,0.25
FO5_29,FO5,0.265
TUH_1,TUH,0.194
TUH_2,TUH,0.237
TUH_3,TUH,0.394
TUH_4,TUH,0.211
TUH_5,TUH,0.324
TUH_6,TUH,0.275
TUH_7,TUH,0.237
TUH_8,TUH,0.484
TUH_9,TUH,0.2
TUH_10,TUH,0.286
TUH_11,TUH,0.484
TUH_12,TUH,0.186
TUH_13,TUH,0.486
TUH_14,TUH,0.225
TUH_15,TUH,0.452
TUH_16,TUH,0.275
TUH_17,TUH,0.5
TUH_18,TUH,0.429
TUH_19,TUH,0.486
TUH_20,TUH,0.243
TUH_21,TUH,0.268
TUH_22,TUH,0.179
TUH_23,TUH,0.237
TUH_24,TUH,0.5
TUH_25,TUH,0.514
TUH_26,TUH,0.529
TUH_27,TUH,0.225
TUH_28,TUH,0.3
TUH_29,TUH,0.486
085_1,085,0.308
085_2,085,0.382
