name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA,Class,PDB_code
decoys_minimizations_3/mini_3owp_model0_chainA_2SB_resi2001__chainA_altA_hits_1_decoy_2SB_33_52.pdb,-0.1888527603543039,752.5,0.7498768130934644,0.2501231869065355,-24.557646152946745,-27.55864153561015,7.514953871919658,2.9591997377719963,-0.8248796065329316,0.0,0.0,2.859451783351997,0.0,-0.023816,9.0,0,250,58,0,24,9,0,0,0,0,-24441.864346866,0,23,2890,684,839,35,540,121,154,8,405,90,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,49,61,2,0,0,0,0,0.2666666666666666,3,4,3.404220000000001,77.15,367.2820324300397,0,3OWP_2SB
decoys_minimizations_3/mini_3owp_model0_chainA_2SB_resi2001__chainA_altA_hits_1_decoy_2SB_46_0.pdb,-0.1961279361738213,706.4000000000015,0.7490198096665841,0.2509801903334158,-21.20314433074668,-23.74540715908256,5.392005736306032,4.719522270682546,-1.935000556673799,0.0,0.0,4.196859619182802,0.0,0.0048389999999999,9.0,0,201,55,0,26,8,0,0,1,0,45302.21245808772,0,19,2763,651,820,38,595,140,176,9,370,81,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333333,3,3,2.8477,76.38000000000001,327.34779737148864,0,3OWP_2SB
decoys_minimizations_3/mini_3owp_model0_chainA_2SB_resi2001__chainA_altA_hits_1_decoy_2SB_4_120.pdb,-0.1544514590014285,715.5,0.723870716669907,0.276129283330093,-21.653811904047643,-21.446385264264336,3.972993625136837,-1.7603223491005338,-0.4942499389118211,0.0,0.0,4.992440707595395,0.0,-0.00895,3.0,0,232,32,0,22,0,0,0,0,0,-41264.6755814049,0,17,2874,655,853,34,572,133,169,6,383,86,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,30,39,0,0,0,0,0,0.2,3,3,2.4291399999999994,70.22999999999999,364.1976127188188,0,3OWP_2SB
decoys_minimizations_3/mini_3ozj_model0_chainC_BGV_resi1__chainC_altA_hits_1_decoy_BGV_32_4.pdb,-0.2441548683325625,679.3999999999996,0.9818345056539772,0.0181654943460228,-24.48442081167844,-26.7264756075906,10.645254251991446,-2.9309413397920707,-0.3998886552001863,0.0,0.0,5.319044635930803,0.0,0.0043849999999999,3.0,317,28,3,13,0,0,0,0,0,0,20078.90129186057,0,19,3711,919,850,38,0,0,0,0,1131,278,275,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,5,0,2.1648,69.67,365.1923553422433,0,3OZJ_BGV
decoys_minimizations_3/mini_3ozj_model0_chainC_BGV_resi1__chainC_altA_hits_1_decoy_BGV_46_204.pdb,-0.2167510503870151,772.1000000000004,0.9481120182063624,0.0518879817936376,-35.7676374884656,-35.161325207813434,17.32009913196231,-8.346002798191876,-0.6933705143629254,0.0,0.0,8.168435065160706,0.0,0.010041,3.0,419,0,43,30,0,0,0,0,0,0,-47865.46707742182,0,28,3780,875,866,52,0,0,0,0,1161,280,269,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5294117647058824,5,0,2.829800000000001,61.83000000000001,411.8706557572446,0,3OZJ_BGV
decoys_minimizations_3/mini_3ozj_model0_chainC_BGV_resi1__chainC_altA_hits_1_decoy_BGV_6_0.pdb,-0.2011957127811179,565.9000000000015,0.935477552983334,0.0645224470166661,-26.578132977474013,-23.97123871768872,7.298492885650035,-6.957409174076702,0.7970040177062288,0.0,0.0,6.073479143625371,0.0,0.017823,1.0,320,0,0,11,0,0,0,0,0,0,-8286.994239890308,0,16,2634,611,597,24,0,0,0,0,698,167,165,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4545454545454545,3,0,2.0287999999999995,27.69,268.53786714961984,0,3OZJ_BGV
decoys_minimizations_3/mini_3pe1_model0_chainA_3NG_resi338__chainA_altA_hits_1_decoy_3NG_16_35.pdb,-0.2220796464915064,809.2000000000007,0.7482514997256322,0.2517485002743677,-27.36850972724494,-31.744146298823125,10.654199198287415,0.0654453059623847,-1.525576744288628,-1.5800629713004355,0.0,1.1225831587269262,1.0,0.0193879999999999,5.0,10,264,46,0,12,14,0,0,0,0,121036.1898880195,1,22,3314,898,900,18,372,101,104,2,386,106,103,2,0,0,0,0,0,0,0,0,0,0,0,0,160,46,43,1,0,0,0,0,0,0,0,0,0.1666666666666666,3,1,4.0797000000000025,41.57000000000001,383.54868238718734,0,3PE1_3NG
decoys_minimizations_3/mini_3pe1_model0_chainA_3NG_resi338__chainA_altA_hits_1_decoy_3NG_17_101.pdb,-0.2272970141803572,827.6000000000004,0.7149470903312565,0.2850529096687434,-36.32398345513252,-34.66776086987238,7.252674867688427,0.6957425023210817,-3.44855815571691,-2.0752205995858333,0.0,3.296513202463807,1.0,0.015162,3.0,0,305,69,0,20,14,0,0,0,0,-198089.9622827052,2,32,3404,936,886,19,483,135,131,3,413,110,110,2,0,0,0,0,0,0,0,0,0,0,0,0,132,35,36,1,0,0,0,0,0,0,0,0,0.1578947368421052,5,1,3.8858000000000033,69.73,405.4948026080637,0,3PE1_3NG
decoys_minimizations_3/mini_3pe1_model0_chainA_3NG_resi338__chainA_altA_hits_1_decoy_3NG_35_58.pdb,-0.2066307940444085,818.3999999999996,0.747345158815284,0.252654841184716,-24.618353484672184,-30.376607584327303,8.122962021434603,4.590501297202764,-0.5529767409102533,-1.8945211211012776,0.0,5.791132533918572,1.0,0.006502,7.0,1,281,50,0,19,14,0,0,0,0,-30953.851622693543,1,24,3284,903,882,19,566,152,153,3,333,95,95,2,0,0,0,0,0,0,0,0,0,0,0,0,165,41,45,1,0,0,0,0,0,0,0,0,0.1578947368421052,4,2,3.183800000000001,66.89,404.0188766790415,0,3PE1_3NG
decoys_minimizations_3/mini_3pix_model0_chainA_027_resi1__chainA_hits_1_decoy_027_35_18.pdb,-0.0486653396621239,709.5,0.7128165187728634,0.2871834812271365,-22.56246071592784,-23.706754679448068,5.932958848754367,1.77749985372202,-2.247094053437479,0.0,0.0,21.546741525644293,0.0,-0.001722,13.0,59,163,18,11,23,7,0,0,0,0,-7165.043340743356,0,11,3064,813,927,42,1141,304,356,16,224,53,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5,3,2.8199999999999994,98.3,485.5434945947578,0,3PIX_027
decoys_minimizations_3/mini_3pix_model0_chainA_027_resi1__chainA_hits_1_decoy_027_40_71.pdb,-0.0160074484553423,690.0,0.6950881815763961,0.3049118184236039,-23.48787811500665,-25.14248948280556,7.343056325590339,2.0383530941626304,-2.914346456131682,-2.1043434695448866,0.0,3.754778000236123,1.0,0.004259,5.0,84,178,22,5,26,9,0,0,0,0,-18905.969259166373,2,17,2746,744,809,40,1109,284,318,15,100,27,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4,3,1.8029999999999995,87.36000000000001,500.3806661042029,0,3PIX_027
decoys_minimizations_3/mini_3pix_model0_chainA_027_resi1__chainA_hits_1_decoy_027_43_96.pdb,0.00226509221348,612.2000000000007,0.6157061345979569,0.3842938654020431,-18.149853487925725,-23.846806560940426,4.430557699866824,6.127834817241364,-2.4517321062095334,-0.7821221543732122,0.0,3.274922509463766,1.0,0.006323,4.0,27,157,27,0,29,28,0,0,0,0,111494.41080189084,1,20,2701,702,797,41,892,248,279,12,71,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6,2,1.1851999999999998,104.03,474.26352026082793,0,3PIX_027
decoys_minimizations_3/mini_3pj8_model0_chainA_404_resi299__chainA_altB_hits_1_decoy_404_10_116.pdb,-0.1247452380836384,769.3999999999996,0.6653319831725981,0.3346680168274018,-22.10265921235145,-25.75212822455433,12.31697665704644,1.3778651318941684,-3.00245559852749,-0.4226443850366479,0.0,5.167841427153209,1.0,-0.008387,6.0,0,226,60,0,35,41,0,0,0,0,128123.69758279945,3,16,3007,777,795,1,880,232,237,0,153,38,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5263157894736842,5,4,2.168059999999999,94.73,487.5072861330705,0,3PJ8_404
decoys_minimizations_3/mini_3pj8_model0_chainA_404_resi299__chainA_altB_hits_1_decoy_404_19_133.pdb,-0.0404186845562462,695.2000000000007,0.5525064013683272,0.4474935986316728,-14.77134510463793,-19.38635120504477,6.376483640556046,3.688460305352692,-2.421903948133263,0.0,0.0,6.4854996602225015,0.0,-0.01524,1.0,0,162,62,0,28,28,0,0,1,0,-31514.20113365938,0,11,2134,566,576,0,715,197,196,0,136,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,5,2,1.9059,90.69,526.8864941698631,0,3PJ8_404
decoys_minimizations_3/mini_3pj8_model0_chainA_404_resi299__chainA_altB_hits_1_decoy_404_33_74.pdb,-0.1156285268984791,687.3000000000011,0.6224775899272829,0.3775224100727171,-15.603991863311307,-18.14854027705224,5.300903276699842,0.6799150316105624,-1.160953250867408,0.0,0.0,4.231228843925703,0.0,-0.0190059999999999,6.0,10,184,38,0,2,18,0,0,0,0,9504.71234623936,0,12,2764,725,721,0,878,226,228,0,193,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,5,2,3.5360000000000014,71.84,416.6369674499365,0,3PJ8_404
decoys_minimizations_3/mini_3ps2_model0_chainA_ZH4_resi401__chainA_hits_1_decoy_ZH4_10_34.pdb,-0.195253685515047,902.1000000000004,0.6763978211553621,0.323602178844638,-25.39463464514984,-37.01331320911095,14.055147467695576,5.430307386013283,-2.0468786247992057,0.0,0.0,30.47285319692894,0.0,0.0207759999999999,16.0,161,109,118,0,3,44,0,0,0,0,106885.90698525804,2,27,3471,961,1043,86,529,139,145,13,683,191,199,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,4,4,3.252400000000001,99.69,477.8413589291345,0,3PS2_ZH4
decoys_minimizations_3/mini_3ps2_model0_chainA_ZH4_resi401__chainA_hits_1_decoy_ZH4_16_3.pdb,-0.1671981193884626,949.0999999999984,0.6616539967749218,0.3383460032250782,-30.004143509567484,-37.94192574644512,12.110408178873854,7.252264093646318,-2.692644128764414,-1.8754260016024065,0.0,3.690967710802572,1.0,0.0218599999999999,9.0,159,125,113,0,8,64,0,0,0,0,46948.50806929536,2,35,3414,942,998,77,520,152,144,14,695,176,198,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,4,2.12072,113.68,515.4690093160478,0,3PS2_ZH4
decoys_minimizations_3/mini_3ps2_model0_chainA_ZH4_resi401__chainA_hits_1_decoy_ZH4_26_278.pdb,-0.1524637955401535,882.6999999999989,0.7034283613628176,0.2965716386371824,-28.84398038046504,-37.82767949021718,14.353033230025062,8.522362428185033,-4.623441146321227,0.0,-3.065495881119716,3.0819954842810247,2.0,0.0024049999999999,11.0,165,113,129,0,16,27,0,0,0,2,18346.182822528528,2,33,3400,938,1012,86,547,151,166,12,642,172,192,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,5,5,2.2501,124.68,462.780598767782,0,3PS2_ZH4
decoys_minimizations_3/mini_3ptg_model0_chainA_932_resi1__chainA_hits_1_decoy_932_18_55.pdb,-0.116718394857219,736.4000000000015,0.6684930147150127,0.3315069852849874,-21.62438473217003,-29.261988011524863,7.1006577279218845,8.822330572844294,-2.40539297850853,-1.045040336954003,0.0,15.085425571116716,1.0,0.0013459999999999,6.0,0,232,14,0,55,1,0,0,0,0,12971.648787376063,1,24,2366,664,723,59,618,179,192,13,317,91,102,6,0,0,0,0,0,0,0,0,162,41,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,6,2,3.129100000000001,86.69,436.78655430280514,0,3PTG_932
decoys_minimizations_3/mini_3ptg_model0_chainA_932_resi1__chainA_hits_1_decoy_932_38_44.pdb,-0.1255734133900823,721.4000000000015,0.7257214844921457,0.2742785155078543,-28.29505292162412,-31.445769586433016,10.049579210569618,3.195333117241944,-2.131957573019577,-1.8101665832707567,0.0,6.832098161265888,1.0,0.006133,12.0,0,258,18,0,57,0,0,0,0,0,-56098.21463594053,2,23,2682,733,814,66,676,188,217,16,312,89,97,7,0,0,0,0,0,0,0,0,147,42,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,6,3,2.7621,96.01,421.0975653249342,0,3PTG_932
decoys_minimizations_3/mini_3ptg_model0_chainA_932_resi1__chainA_hits_1_decoy_932_43_240.pdb,-0.1157271362603573,753.8999999999978,0.7357460999265036,0.2642539000734963,-24.351074620447665,-26.409659889688783,7.807940667803564,1.1601164401665756,-0.3468973647705979,0.0,0.0,18.88559596730496,0.0,-0.0080339999999999,5.0,0,229,42,0,64,10,0,0,0,0,22518.93203101134,0,18,2208,620,681,51,687,195,219,16,266,77,85,7,0,0,0,0,0,0,0,0,162,46,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,5,2,0.104500000000003,77.04,495.1039028797932,0,3PTG_932
decoys_minimizations_3/mini_3pyy_model0_chainB_3YY_resi532__chainB_altB_hits_1_decoy_3YY_33_1.pdb,-0.162322630428261,494.4000000000015,0.7248431982997727,0.2751568017002272,-20.184505477409743,-25.68219735032904,7.651921166420493,5.8631762213317415,-2.0353255202030027,-1.364015088081402,0.0,6.377997654119338,1.0,0.004479,2.0,154,0,70,28,0,33,0,0,0,0,-108870.51079605796,2,28,1874,436,427,50,442,114,110,17,266,68,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,1.7294999999999998,70.89,220.67352629453143,0,3PYY_3YY
decoys_minimizations_3/mini_3pyy_model0_chainB_3YY_resi532__chainB_altB_hits_1_decoy_3YY_36_54.pdb,-0.1074786416519988,764.1000000000004,0.7399478770891503,0.2600521229108497,-27.351075306409484,-31.860486185377567,13.931309115720978,-2.2858653481880538,0.234446919699792,0.0,0.0,16.68749045249723,0.0,-0.0070379999999999,3.0,301,0,74,44,0,13,0,0,0,0,63657.21779880212,1,29,2751,663,686,77,629,148,148,15,269,66,75,7,98,26,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,4,3,3.059400000000001,76.96000000000001,454.6966192334537,0,3PYY_3YY
decoys_minimizations_3/mini_3pyy_model0_chainB_3YY_resi532__chainB_altB_hits_1_decoy_3YY_49_115.pdb,-0.0838726457673528,610.5999999999985,0.817405472302038,0.182594527697962,-19.999163576746128,-24.60556442940583,9.860396076282257,0.2344366845029526,0.2719445532566169,0.0,0.0,3.501574890652836,0.0,-0.002792,2.0,178,0,88,24,0,19,0,0,0,0,32473.58474663455,0,26,2647,625,650,80,555,133,140,14,300,73,78,9,88,24,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555555,5,2,3.0378000000000007,79.52,391.6377471017579,0,3PYY_3YY
decoys_minimizations_3/mini_3q0t_model0_chainB_LGE_resi2__chainB_hits_1_decoy_LGE_40_103.pdb,-0.0509225184316584,706.6000000000022,0.49660018430135,0.50339981569865,-12.261701297705486,-16.83907795410596,3.523942974839656,2.66792693114985,0.3460597608068383,0.0,0.0,14.67381370404695,0.0,0.0049199999999999,5.0,73,0,109,2,0,1,0,0,1,0,-43444.814709211125,0,11,2754,749,810,16,413,118,120,2,357,106,112,3,0,0,0,0,0,0,0,0,0,0,0,0,351,86,95,3,0,0,0,0,0,0,0,0,0.2777777777777778,4,2,3.6164200000000015,80.32000000000001,436.36576778480406,0,3Q0T_LGE
decoys_minimizations_3/mini_3q0t_model0_chainB_LGE_resi2__chainB_hits_1_decoy_LGE_49_284.pdb,-0.1069041587295356,741.7000000000007,0.4278379100248268,0.5721620899751731,-7.107339153063322,-18.148716715877526,4.476213818212955,6.482681356491867,1.7925164877360658,0.0,0.0,8.7881644358947,0.0,-0.002695,5.0,61,11,104,8,6,2,0,0,0,0,71705.50102232464,0,10,2762,753,795,12,383,108,118,2,393,106,118,2,0,0,0,0,0,0,0,0,0,0,0,0,321,92,89,1,0,0,0,0,0,0,0,0,0.3333333333333333,3,2,3.0548200000000003,70.67,457.1547743372257,0,3Q0T_LGE
decoys_minimizations_3/mini_3q0t_model0_chainB_LGE_resi2__chainB_hits_1_decoy_LGE_9_34.pdb,-0.0662647958830602,671.0,0.4453995282793268,0.5546004717206732,-10.095984613731844,-16.073124081084643,2.948341810092188,5.940753477025737,-0.4074536818798151,0.0,0.0,-0.5507383964405252,0.0,-0.00417,4.0,42,2,152,6,0,0,0,0,1,0,-87458.4328604864,0,10,2585,712,777,10,427,119,126,2,414,113,136,1,0,0,0,0,0,0,0,0,0,0,0,0,205,62,66,1,0,0,0,0,0,0,0,0,0.3333333333333333,5,1,3.7943200000000017,63.69000000000001,419.4027012797435,0,3Q0T_LGE
decoys_minimizations_3/mini_3q0v_model0_chainA_LL4_resi217__chainA_hits_1_decoy_LL4_27_16.pdb,-0.1919963685104364,742.3999999999996,0.786110038529593,0.213889961470407,-35.374454961632466,-37.37703817133547,11.773268289407156,0.1768983149929681,-3.0022490854997272,0.0,-1.2702715684232402,3.935642520664039,1.0,0.0146669999999999,5.0,402,0,0,22,0,0,0,0,0,0,-55831.18766096661,2,44,3526,792,875,28,575,134,150,5,426,96,105,3,0,0,0,0,0,0,0,0,223,50,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2941176470588235,5,0,2.885220000000001,63.16,373.88326027403366,0,3Q0V_LL4
decoys_minimizations_3/mini_3q0v_model0_chainA_LL4_resi217__chainA_hits_1_decoy_LL4_45_246.pdb,-0.2149796030098087,856.7000000000007,0.8454555912418816,0.1545444087581184,-24.66775181243316,-29.610983042595763,14.067693081738469,0.3152752040327868,-2.1804088713317924,0.0,-0.6898816426315122,3.668359165810329,1.0,-0.006047,3.0,353,0,0,27,0,0,0,0,0,0,-29729.123875814847,1,27,3553,789,829,32,618,137,147,5,477,100,106,4,0,0,0,0,0,0,0,0,248,52,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5294117647058824,4,0,1.9418200000000003,43.86,449.34359773847535,0,3Q0V_LL4
decoys_minimizations_3/mini_3q0v_model0_chainA_LL4_resi217__chainA_hits_1_decoy_LL4_7_39.pdb,-0.216346038214283,833.9499999999989,0.8057721911735172,0.1942278088264827,-29.20809800371836,-33.28376215159528,13.593444158108724,-3.1658189170909736,-0.4393874260696293,0.0,0.0,18.18631103170188,0.0,0.015037,5.0,402,0,0,37,0,0,0,0,0,0,2024.3171784166896,0,38,3707,830,884,30,719,156,165,8,481,105,114,5,0,0,0,0,0,0,0,0,167,39,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6470588235294118,3,0,2.600100000000001,43.86,427.4314796381751,0,3Q0V_LL4
decoys_minimizations_3/mini_3qch_model0_chainA_NX2_resi2001__chainA_altB_hits_1_decoy_NX2_39_235.pdb,-0.1582597023962646,752.2999999999993,0.8084689476947243,0.1915310523052756,-24.86966747592271,-24.881022273871395,8.482369511736977,0.9423837978943084,-3.73060737413806,0.0,-2.2202023084192426,12.565459522929652,2.0,-0.00221,1.0,134,23,44,2,0,5,0,0,0,0,-136720.22745578852,2,12,2201,565,572,17,153,40,38,1,448,111,123,3,0,0,0,0,0,0,0,0,490,124,129,4,459,113,117,4,0,0,0,0,0,0,0,0,0.3846153846153846,5,1,3.492200000000002,55.400000000000006,386.5245105355084,0,3QCH_NX2
decoys_minimizations_3/mini_3qch_model0_chainA_NX2_resi2001__chainA_altB_hits_1_decoy_NX2_3_113.pdb,-0.1622595985663368,662.6000000000004,0.8676209101606558,0.1323790898393442,-21.638003378338,-28.38051556030814,7.924834415768771,5.458522813494483,-2.478719841835243,0.0,-1.7680928205231474,17.595764136560145,1.0,0.00402,5.0,185,34,79,13,0,0,0,0,0,0,-104227.25312127308,2,15,2131,544,562,13,156,41,44,1,665,158,168,6,0,0,0,0,0,0,0,0,634,168,170,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,5,1,1.5472000000000004,63.24,336.4111745514221,0,3QCH_NX2
decoys_minimizations_3/mini_3qch_model0_chainA_NX2_resi2001__chainA_altB_hits_1_decoy_NX2_42_154.pdb,-0.1551730182659598,747.5,0.7585496239034806,0.2414503760965194,-28.708794873750666,-32.66914761920157,9.00442571270213,-0.5409651392380965,0.3224708297373126,0.0,0.0,9.19027714722768,0.0,0.017378,4.0,216,33,72,14,0,4,0,0,0,0,33890.124166510264,0,18,2481,631,639,14,231,58,61,1,433,108,109,2,0,0,0,0,0,0,0,0,556,146,146,4,171,42,45,1,0,0,0,0,0,0,0,0,0.3076923076923077,7,0,3.719400000000003,56.260000000000005,363.7045028811237,0,3QCH_NX2
decoys_minimizations_3/mini_3qlr_model0_chainB_QLR_resi194__chainB_altB_hits_1_decoy_QLR_3_174.pdb,-0.1499935431104986,755.0,0.7894799927661937,0.2105200072338062,-28.97950605552348,-30.30714363105517,7.829091619020801,4.0477124083626,-4.93111029861268,-2.787300510138138,0.0,18.09674366602127,2.0,-0.0114159999999999,1.0,141,79,130,5,32,3,0,0,0,0,-54549.4522451594,2,27,3486,805,828,37,726,174,178,8,592,134,143,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,5,3,1.8369,110.68,474.3699623150005,0,3QLR_QLR
decoys_minimizations_3/mini_3qlr_model0_chainB_QLR_resi194__chainB_altB_hits_1_decoy_QLR_6_101.pdb,-0.200720144991332,786.4000000000015,0.8248053392658552,0.1751946607341448,-23.455547842467865,-26.32529032896514,6.615733771315576,1.250486623698862,-1.2847669412777805,0.0,0.0,9.152049519937108,0.0,-0.0201529999999999,14.0,133,52,99,6,15,1,0,0,0,0,94757.96085952192,0,28,3517,820,829,37,667,166,168,8,594,142,142,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,5,4,2.1889699999999994,109.46,423.6528731316192,0,3QLR_QLR
decoys_minimizations_3/mini_3qlr_model0_chainB_QLR_resi194__chainB_altB_hits_1_decoy_QLR_9_109.pdb,-0.1548088633256685,702.2000000000007,0.7841272380759999,0.2158727619240001,-22.034110292149023,-21.699992690608724,3.902870012299047,2.032094092186981,-2.9781267692476376,0.0,-2.22069372917656,2.717022319243568,1.0,-0.013834,4.0,80,64,93,1,24,1,0,0,0,0,65017.45803166775,1,14,2919,673,678,33,597,132,146,6,583,130,138,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5294117647058824,3,4,1.7101199999999996,90.46,408.9525452624204,0,3QLR_QLR
decoys_minimizations_3/mini_3qpn_model0_chainA_PFK_resi999__chainA_altA_hits_1_decoy_PFK_11_21.pdb,-0.2046918620764239,834.0,0.8078127442590497,0.1921872557409503,-30.726786269147283,-29.768691563765515,8.107129114838699,-1.9242181338781847,-1.4296410601349407,0.0,-1.3390804008216222,10.597610714532866,1.0,-0.0019059999999999,4.0,198,0,88,17,0,16,0,0,0,0,-18070.126359268103,1,37,3163,707,780,50,710,162,187,13,351,78,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052631578947368,5,0,1.7971,60.88,404.0677517101327,0,3QPN_PFK
decoys_minimizations_3/mini_3qpn_model0_chainA_PFK_resi999__chainA_altA_hits_1_decoy_PFK_14_90.pdb,-0.2104856466855384,831.1999999999989,0.8204578816714748,0.1795421183285251,-29.240417730681315,-29.589267538962982,9.302665637398889,-2.254816707459213,-1.1640124380512589,0.0,0.0,4.610231165368955,0.0,-0.011891,1.0,250,0,86,20,0,1,0,0,0,0,-84499.3459814975,0,29,3582,799,877,58,572,130,146,9,396,90,106,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4,0,2.20404,45.55,457.0174703439242,0,3QPN_PFK
decoys_minimizations_3/mini_3qpn_model0_chainA_PFK_resi999__chainA_altA_hits_1_decoy_PFK_20_239.pdb,-0.1989464986573019,845.8999999999996,0.8044524826551402,0.1955475173448597,-28.7288966726087,-30.53707302051157,10.339527317692614,-0.6447565067635423,-1.0603387913999995,0.0,0.0,36.10500986423064,0.0,-0.013938,5.0,225,0,90,30,0,20,0,0,0,0,45632.45344695552,0,33,3356,759,834,47,513,112,123,7,381,90,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,0,2.905960000000001,45.67,460.72694159360384,0,3QPN_PFK
decoys_minimizations_3/mini_3qx4_model0_chainA_X4B_resi454__chainA_altB_hits_1_decoy_X4B_25_299.pdb,-0.2296528837750637,724.6999999999989,0.6531186720726196,0.3468813279273803,-23.59418616768744,-27.820314913532457,7.923062064177088,1.849647903644609,-1.898441801790284,0.0,0.0,2.1205257678008738,0.0,0.007832,11.0,8,268,3,0,42,0,0,0,0,0,4124.870536332821,0,22,2585,640,672,0,472,121,122,0,516,134,132,0,0,0,0,0,0,0,0,0,0,0,0,0,217,54,52,0,0,0,0,0,0,0,0,0,0.1538461538461538,5,2,1.6949200000000002,84.22,306.49155206363434,0,3QX4_X4B
decoys_minimizations_3/mini_3qx4_model0_chainA_X4B_resi454__chainA_altB_hits_1_decoy_X4B_37_9.pdb,-0.2136717796403273,561.2999999999993,0.7267167054506611,0.2732832945493389,-15.975868554841895,-22.76139855210613,5.244016994062122,10.64598072423928,-4.02812096657135,-2.9510987035615983,0.0,2.770953183762896,2.0,0.0149799999999999,6.0,0,235,7,0,41,0,0,0,0,0,-59479.76485031811,3,14,1880,477,483,0,615,153,161,0,618,154,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,3,4,-0.6719999999999999,109.03,250.7030110628401,0,3QX4_X4B
decoys_minimizations_3/mini_3qx4_model0_chainA_X4B_resi454__chainA_altB_hits_1_decoy_X4B_8_185.pdb,-0.222475104126373,642.5,0.7020216320709706,0.2979783679290294,-19.572989517159613,-23.247373322794147,6.716492616458481,7.244847769784656,-5.890956555529101,0.0,-1.910577212412521,12.106129210160404,1.0,0.0294689999999999,12.0,28,200,10,0,22,1,0,0,0,0,-26409.48648859468,2,17,2325,581,596,0,773,195,205,0,381,98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,200,53,51,0,0,0,0,0,0,0,0,0,0.0,5,3,2.1757,91.48,288.6780150724027,0,3QX4_X4B
