Name,Active,MCS
4C0_45,4C0,0.351
4C0_46,4C0,0.257
4C0_47,4C0,0.163
4C0_48,4C0,0.351
4C0_49,4C0,0.351
4D9_0,4D9,0.323
4D9_1,4D9,0.268
4D9_2,4D9,0.268
4D9_3,4D9,0.238
4D9_4,4D9,0.209
4D9_5,4D9,0.333
4D9_6,4D9,0.3
4D9_7,4D9,0.214
4D9_8,4D9,0.077
4D9_9,4D9,0.268
4D9_10,4D9,0.182
4D9_11,4D9,0.368
4D9_12,4D9,0.268
4D9_13,4D9,0.3
4D9_14,4D9,0.238
4D9_15,4D9,0.429
4D9_16,4D9,0.238
4D9_17,4D9,0.333
4D9_18,4D9,0.238
4D9_19,4D9,0.182
4D9_20,4D9,0.209
4D9_21,4D9,0.333
4D9_22,4D9,0.368
4D9_23,4D9,0.268
4D9_24,4D9,0.077
4D9_25,4D9,0.268
4D9_26,4D9,0.368
4D9_27,4D9,0.077
4D9_28,4D9,0.333
4D9_29,4D9,0.333
4D9_30,4D9,0.441
4D9_31,4D9,0.405
4D9_32,4D9,0.268
4D9_33,4D9,0.238
4D9_34,4D9,0.3
4D9_35,4D9,0.297
4D9_36,4D9,0.368
4D9_37,4D9,0.306
4D9_38,4D9,0.3
4D9_39,4D9,0.211
4D9_40,4D9,0.368
4D9_41,4D9,0.275
4D9_42,4D9,0.333
4D9_43,4D9,0.268
4D9_44,4D9,0.333
4D9_45,4D9,0.406
4D9_46,4D9,0.25
4D9_47,4D9,0.405
4D9_48,4D9,0.268
4D9_49,4D9,0.268
4D7_0,4D7,0.243
4D7_1,4D7,0.353
4D7_2,4D7,0.278
4D7_3,4D7,0.406
4D7_4,4D7,0.211
4D7_5,4D7,0.243
4D7_6,4D7,0.294
4D7_7,4D7,0.353
4D7_8,4D7,0.211
4D7_9,4D7,0.278
4D7_10,4D7,0.406
4D7_11,4D7,0.278
4D7_12,4D7,0.364
4D7_13,4D7,0.281
4D7_14,4D7,0.179
4D7_15,4D7,0.278
4D7_16,4D7,0.394
4D7_17,4D7,0.314
4D7_18,4D7,0.278
4D7_19,4D7,0.314
4D7_20,4D7,0.353
4D7_21,4D7,0.243
4D7_22,4D7,0.314
4D7_23,4D7,0.243
4D7_24,4D7,0.394
4D7_25,4D7,0.087
4D7_26,4D7,0.394
4D7_27,4D7,0.243
4D7_28,4D7,0.314
4D7_29,4D7,0.278
4D7_30,4D7,0.314
4D7_31,4D7,0.333
4D7_32,4D7,0.179
4D7_33,4D7,0.278
4D7_34,4D7,0.216
4D7_35,4D7,0.314
4D7_36,4D7,0.087
4D7_37,4D7,0.179
4D7_38,4D7,0.211
4D7_39,4D7,0.353
4D7_40,4D7,0.243
4D7_41,4D7,0.314
4D7_42,4D7,0.28
4D7_43,4D7,0.394
4D7_44,4D7,0.243
4D7_45,4D7,0.278
4D7_46,4D7,0.394
4D7_47,4D7,0.314
4D7_48,4D7,0.243
4D7_49,4D7,0.278
3KC_0,3KC,0.515
3KC_1,3KC,0.24
3KC_2,3KC,0.19
3KC_3,3KC,0.562
3KC_4,3KC,0.429
3KC_5,3KC,0.515
3KC_6,3KC,0.351
3KC_7,3KC,0.351
3KC_8,3KC,0.351
3KC_9,3KC,0.633
3KC_10,3KC,0.562
3KC_11,3KC,0.351
3KC_12,3KC,0.667
3KC_13,3KC,0.286
3KC_14,3KC,0.515
3KC_15,3KC,0.351
3KC_16,3KC,0.306
3KC_17,3KC,0.429
3KC_18,3KC,0.08
3KC_19,3KC,0.724
3KC_20,3KC,0.515
3KC_21,3KC,0.4
3KC_22,3KC,0.25
3KC_23,3KC,0.567
3KC_24,3KC,0.296
3KC_25,3KC,0.389
3KC_26,3KC,0.389
3KC_27,3KC,0.533
3KC_28,3KC,0.389
3KC_29,3KC,0.667
3KC_30,3KC,0.613
3KC_31,3KC,0.471
3KC_32,3KC,0.351
3KC_33,3KC,0.69
3KC_34,3KC,0.533
3KC_35,3KC,0.562
3KC_36,3KC,0.52
3KC_37,3KC,0.613
3KC_38,3KC,0.471
3KC_39,3KC,0.667
3KC_40,3KC,0.577
3KC_41,3KC,0.515
3KC_42,3KC,0.333
3KC_43,3KC,0.471
3KC_44,3KC,0.562
3KC_45,3KC,0.429
3KC_46,3KC,0.316
3KC_47,3KC,0.316
3KC_48,3KC,0.562
3KC_49,3KC,0.316
G9L_0,G9L,0.444
G9L_1,G9L,0.405
G9L_2,G9L,0.444
G9L_3,G9L,0.417
G9L_4,G9L,0.444
G9L_5,G9L,0.333
G9L_6,G9L,0.405
G9L_7,G9L,0.209
G9L_8,G9L,0.405
G9L_9,G9L,0.3
G9L_10,G9L,0.297
G9L_11,G9L,0.531
G9L_12,G9L,0.231
G9L_13,G9L,0.405
G9L_14,G9L,0.457
G9L_15,G9L,0.444
G9L_16,G9L,0.361
G9L_17,G9L,0.486
G9L_18,G9L,0.405
G9L_19,G9L,0.333
G9L_20,G9L,0.486
G9L_21,G9L,0.486
G9L_22,G9L,0.378
G9L_23,G9L,0.333
G9L_24,G9L,0.419
G9L_25,G9L,0.273
G9L_26,G9L,0.733
G9L_27,G9L,0.333
G9L_28,G9L,0.486
G9L_29,G9L,0.333
G9L_30,G9L,0.625
G9L_31,G9L,0.5
G9L_32,G9L,0.545
G9L_33,G9L,0.268
G9L_34,G9L,0.296
G9L_35,G9L,0.368
G9L_36,G9L,0.444
G9L_37,G9L,0.405
G9L_38,G9L,0.333
G9L_39,G9L,0.529
G9L_40,G9L,0.389
G9L_41,G9L,0.429
G9L_42,G9L,0.486
G9L_43,G9L,0.486
G9L_44,G9L,0.529
G9L_45,G9L,0.529
G9L_46,G9L,0.5
G9L_47,G9L,0.405
G9L_48,G9L,0.625
G9L_49,G9L,0.576
G9I_0,G9I,0.244
G9I_1,G9I,0.244
G9I_2,G9I,0.514
G9I_3,G9I,0.474
G9I_4,G9I,0.436
G9I_5,G9I,0.556
G9I_6,G9I,0.474
G9I_7,G9I,0.366
G9I_8,G9I,0.366
G9I_9,G9I,0.6
G9I_10,G9I,0.273
G9I_11,G9I,0.474
G9I_12,G9I,0.214
G9I_13,G9I,0.447
G9I_14,G9I,0.514
G9I_15,G9I,0.27
G9I_16,G9I,0.556
G9I_17,G9I,0.302
G9I_18,G9I,0.366
G9I_19,G9I,0.366
G9I_20,G9I,0.474
G9I_21,G9I,0.474
G9I_22,G9I,0.514
G9I_23,G9I,0.5
G9I_24,G9I,0.366
G9I_25,G9I,0.366
G9I_26,G9I,0.576
G9I_27,G9I,0.474
G9I_28,G9I,0.474
G9I_29,G9I,0.486
G9I_30,G9I,0.647
G9I_31,G9I,0.474
G9I_32,G9I,0.474
G9I_33,G9I,0.191
G9I_34,G9I,0.333
G9I_35,G9I,0.273
G9I_36,G9I,0.618
G9I_37,G9I,0.514
G9I_38,G9I,0.474
G9I_39,G9I,0.556
G9I_40,G9I,0.436
G9I_41,G9I,0.514
G9I_42,G9I,0.25
G9I_43,G9I,0.567
G9I_44,G9I,0.556
G9I_45,G9I,0.474
G9I_46,G9I,0.464
G9I_47,G9I,0.4
G9I_48,G9I,0.25
G9I_49,G9I,0.514
0CP_0,0CP,0.243
0CP_1,0CP,0.211
0CP_2,0CP,0.586
0CP_3,0CP,0.314
0CP_4,0CP,0.438
0CP_5,0CP,0.353
0CP_6,0CP,0.243
0CP_7,0CP,0.314
0CP_8,0CP,0.286
0CP_9,0CP,0.353
0CP_10,0CP,0.438
0CP_11,0CP,0.353
0CP_12,0CP,0.438
0CP_13,0CP,0.087
0CP_14,0CP,0.314
0CP_15,0CP,0.314
0CP_16,0CP,0.314
0CP_17,0CP,0.087
0CP_18,0CP,0.4
0CP_19,0CP,0.278
0CP_20,0CP,0.353
0CP_21,0CP,0.533
0CP_22,0CP,0.314
0CP_23,0CP,0.208
0CP_24,0CP,0.087
0CP_25,0CP,0.278
0CP_26,0CP,0.394
0CP_27,0CP,0.394
0CP_28,0CP,0.314
0CP_29,0CP,0.087
0CP_30,0CP,0.294
0CP_31,0CP,0.314
0CP_32,0CP,0.44
0CP_33,0CP,0.278
0CP_34,0CP,0.364
0CP_35,0CP,0.243
0CP_36,0CP,0.48
0CP_37,0CP,0.314
0CP_38,0CP,0.357
0CP_39,0CP,0.278
0CP_40,0CP,0.484
0CP_41,0CP,0.314
0CP_42,0CP,0.353
0CP_43,0CP,0.394
0CP_44,0CP,0.179
0CP_45,0CP,0.243
0CP_46,0CP,0.2
0CP_47,0CP,0.278
0CP_48,0CP,0.278
0CP_49,0CP,0.314
3TO_0,3TO,0.371
3TO_1,3TO,0.4
3TO_2,3TO,0.2
3TO_3,3TO,0.548
3TO_4,3TO,0.083
3TO_5,3TO,0.667
3TO_6,3TO,0.6
3TO_7,3TO,0.5
3TO_8,3TO,0.263
3TO_9,3TO,0.5
3TO_10,3TO,0.6
3TO_11,3TO,0.455
3TO_12,3TO,0.296
3TO_13,3TO,0.6
3TO_14,3TO,0.548
3TO_15,3TO,0.516
3TO_16,3TO,0.44
3TO_17,3TO,0.333
3TO_18,3TO,0.455
3TO_19,3TO,0.577
3TO_20,3TO,0.333
3TO_21,3TO,0.333
3TO_22,3TO,0.548
3TO_23,3TO,0.548
3TO_24,3TO,0.263
3TO_25,3TO,0.333
3TO_26,3TO,0.412
3TO_27,3TO,0.263
3TO_28,3TO,0.5
3TO_29,3TO,0.297
3TO_30,3TO,0.412
3TO_31,3TO,0.412
3TO_32,3TO,0.36
3TO_33,3TO,0.548
3TO_34,3TO,0.346
3TO_35,3TO,0.517
3TO_36,3TO,0.27
3TO_37,3TO,0.297
3TO_38,3TO,0.171
3TO_39,3TO,0.655
3TO_40,3TO,0.371
3TO_41,3TO,0.371
3TO_42,3TO,0.423
3TO_43,3TO,0.371
3TO_44,3TO,0.333
3TO_45,3TO,0.371
3TO_46,3TO,0.371
3TO_47,3TO,0.371
3TO_48,3TO,0.371
3TO_49,3TO,0.5
KRJ_0,KRJ,0.302
KRJ_1,KRJ,0.273
KRJ_2,KRJ,0.31
KRJ_3,KRJ,0.344
KRJ_4,KRJ,0.333
KRJ_5,KRJ,0.341
KRJ_6,KRJ,0.27
KRJ_7,KRJ,0.444
KRJ_8,KRJ,0.375
KRJ_9,KRJ,0.366
KRJ_10,KRJ,0.41
KRJ_11,KRJ,0.41
KRJ_12,KRJ,0.244
KRJ_13,KRJ,0.447
KRJ_14,KRJ,0.414
KRJ_15,KRJ,0.244
KRJ_16,KRJ,0.333
KRJ_17,KRJ,0.4
KRJ_18,KRJ,0.366
KRJ_19,KRJ,0.302
KRJ_20,KRJ,0.366
KRJ_21,KRJ,0.302
KRJ_22,KRJ,0.35
KRJ_23,KRJ,0.196
KRJ_24,KRJ,0.244
KRJ_25,KRJ,0.325
KRJ_26,KRJ,0.417
KRJ_27,KRJ,0.333
KRJ_28,KRJ,0.302
KRJ_29,KRJ,0.302
KRJ_30,KRJ,0.333
KRJ_31,KRJ,0.333
KRJ_32,KRJ,0.474
KRJ_33,KRJ,0.25
KRJ_34,KRJ,0.472
KRJ_35,KRJ,0.286
KRJ_36,KRJ,0.333
KRJ_37,KRJ,0.366
KRJ_38,KRJ,0.366
KRJ_39,KRJ,0.366
KRJ_40,KRJ,0.273
KRJ_41,KRJ,0.273
KRJ_42,KRJ,0.474
KRJ_43,KRJ,0.5
KRJ_44,KRJ,0.436
KRJ_45,KRJ,0.302
KRJ_46,KRJ,0.366
KRJ_47,KRJ,0.41
KRJ_48,KRJ,0.366
KRJ_49,KRJ,0.217
1X5_0,1X5,0.412
1X5_1,1X5,0.5
1X5_2,1X5,0.231
1X5_3,1X5,0.333
1X5_4,1X5,0.412
1X5_5,1X5,0.382
1X5_6,1X5,0.344
1X5_7,1X5,0.231
1X5_8,1X5,0.424
1X5_9,1X5,0.333
1X5_10,1X5,0.412
1X5_11,1X5,0.2
1X5_12,1X5,0.171
1X5_13,1X5,0.5
1X5_14,1X5,0.6
1X5_15,1X5,0.333
1X5_16,1X5,0.235
1X5_17,1X5,0.455
1X5_18,1X5,0.371
1X5_19,1X5,0.548
1X5_20,1X5,0.171
1X5_21,1X5,0.297
1X5_22,1X5,0.6
1X5_23,1X5,0.385
1X5_24,1X5,0.263
1X5_25,1X5,0.263
1X5_26,1X5,0.297
1X5_27,1X5,0.115
1X5_28,1X5,0.314
1X5_29,1X5,0.412
1X5_30,1X5,0.655
1X5_31,1X5,0.375
1X5_32,1X5,0.083
1X5_33,1X5,0.243
1X5_34,1X5,0.333
1X5_35,1X5,0.192
1X5_36,1X5,0.467
1X5_37,1X5,0.171
1X5_38,1X5,0.433
1X5_39,1X5,0.548
1X5_40,1X5,0.297
1X5_41,1X5,0.263
1X5_42,1X5,0.333
1X5_43,1X5,0.333
1X5_44,1X5,0.083
1X5_45,1X5,0.412
1X5_46,1X5,0.5
1X5_47,1X5,0.2
1X5_48,1X5,0.371
1X5_49,1X5,0.263
6X1_0,6X1,0.258
6X1_1,6X1,0.273
6X1_2,6X1,0.273
6X1_3,6X1,0.312
6X1_4,6X1,0.448
6X1_5,6X1,0.206
6X1_6,6X1,0.281
6X1_7,6X1,0.296
6X1_8,6X1,0.273
6X1_9,6X1,0.273
6X1_10,6X1,0.094
6X1_11,6X1,0.312
6X1_12,6X1,0.312
6X1_13,6X1,0.29
6X1_14,6X1,0.281
6X1_15,6X1,0.167
6X1_16,6X1,0.206
6X1_17,6X1,0.273
6X1_18,6X1,0.273
6X1_19,6X1,0.708
6X1_20,6X1,0.464
6X1_21,6X1,0.273
6X1_22,6X1,0.323
6X1_23,6X1,0.357
6X1_24,6X1,0.355
6X1_25,6X1,0.2
6X1_26,6X1,0.29
6X1_27,6X1,0.448
6X1_28,6X1,0.29
6X1_29,6X1,0.312
6X1_30,6X1,0.312
6X1_31,6X1,0.312
6X1_32,6X1,0.333
6X1_33,6X1,0.235
6X1_34,6X1,0.333
6X1_35,6X1,0.4
6X1_36,6X1,0.235
6X1_37,6X1,0.273
6X1_38,6X1,0.095
6X1_39,6X1,0.68
6X1_40,6X1,0.2
6X1_41,6X1,0.095
6X1_42,6X1,0.273
6X1_43,6X1,0.273
6X1_44,6X1,0.273
6X1_45,6X1,0.448
6X1_46,6X1,0.323
6X1_47,6X1,0.312
6X1_48,6X1,0.312
6X1_49,6X1,0.75
7Z5_0,7Z5,0.394
7Z5_1,7Z5,0.156
7Z5_2,7Z5,0.314
7Z5_3,7Z5,0.438
7Z5_4,7Z5,0.179
7Z5_5,7Z5,0.533
7Z5_6,7Z5,0.314
7Z5_7,7Z5,0.394
7Z5_8,7Z5,0.314
7Z5_9,7Z5,0.314
7Z5_10,7Z5,0.406
7Z5_11,7Z5,0.438
7Z5_12,7Z5,0.211
7Z5_13,7Z5,0.438
7Z5_14,7Z5,0.211
7Z5_15,7Z5,0.314
7Z5_16,7Z5,0.438
7Z5_17,7Z5,0.324
7Z5_18,7Z5,0.333
7Z5_19,7Z5,0.167
7Z5_20,7Z5,0.314
7Z5_21,7Z5,0.087
7Z5_22,7Z5,0.484
7Z5_23,7Z5,0.179
7Z5_24,7Z5,0.278
7Z5_25,7Z5,0.087
7Z5_26,7Z5,0.643
7Z5_27,7Z5,0.484
7Z5_28,7Z5,0.292
7Z5_29,7Z5,0.216
7Z5_30,7Z5,0.314
7Z5_31,7Z5,0.346
7Z5_32,7Z5,0.533
7Z5_33,7Z5,0.643
7Z5_34,7Z5,0.211
7Z5_35,7Z5,0.417
7Z5_36,7Z5,0.533
7Z5_37,7Z5,0.179
7Z5_38,7Z5,0.296
7Z5_39,7Z5,0.484
7Z5_40,7Z5,0.314
7Z5_41,7Z5,0.438
7Z5_42,7Z5,0.438
7Z5_43,7Z5,0.243
7Z5_44,7Z5,0.211
7Z5_45,7Z5,0.353
7Z5_46,7Z5,0.278
7Z5_47,7Z5,0.314
7Z5_48,7Z5,0.438
7Z5_49,7Z5,0.12
KX1_0,KX1,0.412
KX1_1,KX1,0.353
KX1_2,KX1,0.469
KX1_3,KX1,0.394
KX1_4,KX1,0.548
KX1_5,KX1,0.371
KX1_6,KX1,0.333
KX1_7,KX1,0.333
KX1_8,KX1,0.297
KX1_9,KX1,0.412
KX1_10,KX1,0.263
KX1_11,KX1,0.333
KX1_12,KX1,0.5
KX1_13,KX1,0.455
KX1_14,KX1,0.5
KX1_15,KX1,0.5
KX1_16,KX1,0.333
KX1_17,KX1,0.346
KX1_18,KX1,0.423
KX1_19,KX1,0.6
KX1_20,KX1,0.083
KX1_21,KX1,0.5
KX1_22,KX1,0.292
KX1_23,KX1,0.455
KX1_24,KX1,0.548
KX1_25,KX1,0.393
KX1_26,KX1,0.25
KX1_27,KX1,0.263
KX1_28,KX1,0.548
KX1_29,KX1,0.263
KX1_30,KX1,0.412
KX1_31,KX1,0.297
KX1_32,KX1,0.455
KX1_33,KX1,0.412
KX1_34,KX1,0.2
KX1_35,KX1,0.371
KX1_36,KX1,0.548
KX1_37,KX1,0.455
KX1_38,KX1,0.429
KX1_39,KX1,0.593
KX1_40,KX1,0.371
KX1_41,KX1,0.263
KX1_42,KX1,0.455
KX1_43,KX1,0.548
KX1_44,KX1,0.333
KX1_45,KX1,0.371
KX1_46,KX1,0.516
KX1_47,KX1,0.6
KX1_48,KX1,0.455
KX1_49,KX1,0.371
A92_0,A92,0.613
A92_1,A92,0.321
A92_2,A92,0.25
A92_3,A92,0.333
A92_4,A92,0.282
A92_5,A92,0.429
A92_6,A92,0.387
A92_7,A92,0.69
A92_8,A92,0.351
A92_9,A92,0.351
A92_10,A92,0.515
A92_11,A92,0.633
A92_12,A92,0.548
A92_13,A92,0.351
A92_14,A92,0.316
A92_15,A92,0.429
A92_16,A92,0.345
A92_17,A92,0.08
A92_18,A92,0.08
A92_19,A92,0.389
A92_20,A92,0.316
A92_21,A92,0.289
A92_22,A92,0.361
A92_23,A92,0.24
A92_24,A92,0.462
A92_25,A92,0.515
A92_26,A92,0.69
A92_27,A92,0.282
A92_28,A92,0.481
A92_29,A92,0.441
A92_30,A92,0.351
A92_31,A92,0.407
A92_32,A92,0.471
A92_33,A92,0.316
A92_34,A92,0.4
A92_35,A92,0.185
A92_36,A92,0.515
A92_37,A92,0.351
A92_38,A92,0.37
A92_39,A92,0.282
A92_40,A92,0.351
A92_41,A92,0.37
A92_42,A92,0.303
A92_43,A92,0.515
A92_44,A92,0.25
A92_45,A92,0.429
A92_46,A92,0.581
A92_47,A92,0.282
A92_48,A92,0.351
A92_49,A92,0.471
OAG_0,OAG,0.333
OAG_1,OAG,0.68
OAG_2,OAG,0.222
OAG_3,OAG,0.517
OAG_4,OAG,0.294
OAG_5,OAG,0.333
OAG_6,OAG,0.375
OAG_7,OAG,0.5
OAG_8,OAG,0.333
OAG_9,OAG,0.467
OAG_10,OAG,0.091
OAG_11,OAG,0.257
OAG_12,OAG,0.273
OAG_13,OAG,0.304
OAG_14,OAG,0.4
OAG_15,OAG,0.458
OAG_16,OAG,0.333
OAG_17,OAG,0.222
OAG_18,OAG,0.294
OAG_19,OAG,0.63
OAG_20,OAG,0.517
OAG_21,OAG,0.257
OAG_22,OAG,0.517
OAG_23,OAG,0.257
OAG_24,OAG,0.63
OAG_25,OAG,0.5
OAG_26,OAG,0.63
OAG_27,OAG,0.419
OAG_28,OAG,0.303
OAG_29,OAG,0.419
OAG_30,OAG,0.571
OAG_31,OAG,0.419
OAG_32,OAG,0.348
OAG_33,OAG,0.542
OAG_34,OAG,0.29
OAG_35,OAG,0.189
OAG_36,OAG,0.257
OAG_37,OAG,0.303
OAG_38,OAG,0.091
OAG_39,OAG,0.76
OAG_40,OAG,0.222
OAG_41,OAG,0.265
OAG_42,OAG,0.387
OAG_43,OAG,0.294
OAG_44,OAG,0.72
OAG_45,OAG,0.189
OAG_46,OAG,0.571
OAG_47,OAG,0.333
OAG_48,OAG,0.294
OAG_49,OAG,0.333
956_0,956,0.459
956_1,956,0.35
956_2,956,0.317
956_3,956,0.394
956_4,956,0.459
956_5,956,0.256
956_6,956,0.35
956_7,956,0.459
956_8,956,0.174
956_9,956,0.286
956_10,956,0.35
956_11,956,0.588
956_12,956,0.256
956_13,956,0.286
956_14,956,0.588
956_15,956,0.2
956_16,956,0.385
956_17,956,0.317
956_18,956,0.286
956_19,956,0.35
956_20,956,0.174
956_21,956,0.385
956_22,956,0.472
956_23,956,0.5
956_24,956,0.37
956_25,956,0.256
956_26,956,0.233
956_27,956,0.317
956_28,956,0.35
956_29,956,0.227
956_30,956,0.636
956_31,956,0.452
956_32,956,0.543
956_33,956,0.389
956_34,956,0.333
956_35,956,0.256
956_36,956,0.588
956_37,956,0.424
956_38,956,0.35
956_39,956,0.636
956_40,956,0.35
956_41,956,0.35
956_42,956,0.256
956_43,956,0.286
956_44,956,0.35
956_45,956,0.35
956_46,956,0.385
956_47,956,0.286
956_48,956,0.286
956_49,956,0.256
N4D_0,N4D,0.2
N4D_1,N4D,0.421
N4D_2,N4D,0.286
N4D_3,N4D,0.317
N4D_4,N4D,0.222
N4D_5,N4D,0.359
N4D_6,N4D,0.2
N4D_7,N4D,0.227
N4D_8,N4D,0.361
N4D_9,N4D,0.317
N4D_10,N4D,0.074
N4D_11,N4D,0.35
N4D_12,N4D,0.543
N4D_13,N4D,0.256
N4D_14,N4D,0.5
N4D_15,N4D,0.588
N4D_16,N4D,0.588
N4D_17,N4D,0.317
N4D_18,N4D,0.35
N4D_19,N4D,0.35
N4D_20,N4D,0.286
N4D_21,N4D,0.385
N4D_22,N4D,0.421
N4D_23,N4D,0.35
N4D_24,N4D,0.317
N4D_25,N4D,0.438
N4D_26,N4D,0.222
N4D_27,N4D,0.214
N4D_28,N4D,0.385
N4D_29,N4D,0.2
N4D_30,N4D,0.286
N4D_31,N4D,0.63
N4D_32,N4D,0.5
N4D_33,N4D,0.256
N4D_34,N4D,0.286
N4D_35,N4D,0.317
N4D_36,N4D,0.421
N4D_37,N4D,0.256
N4D_38,N4D,0.543
N4D_39,N4D,0.385
N4D_40,N4D,0.35
N4D_41,N4D,0.459
N4D_42,N4D,0.385
N4D_43,N4D,0.5
N4D_44,N4D,0.286
N4D_45,N4D,0.421
N4D_46,N4D,0.227
N4D_47,N4D,0.35
N4D_48,N4D,0.256
N4D_49,N4D,0.421
L9M_0,L9M,0.129
L9M_1,L9M,0.2
L9M_2,L9M,0.359
L9M_3,L9M,0.227
L9M_4,L9M,0.256
L9M_5,L9M,0.345
L9M_6,L9M,0.243
L9M_7,L9M,0.375
L9M_8,L9M,0.432
L9M_9,L9M,0.227
L9M_10,L9M,0.256
L9M_11,L9M,0.278
L9M_12,L9M,0.324
L9M_13,L9M,0.227
L9M_14,L9M,0.227
L9M_15,L9M,0.571
L9M_16,L9M,0.2
L9M_17,L9M,0.174
L9M_18,L9M,0.227
L9M_19,L9M,0.178
L9M_20,L9M,0.35
L9M_21,L9M,0.256
L9M_22,L9M,0.355
L9M_23,L9M,0.286
L9M_24,L9M,0.174
L9M_25,L9M,0.176
L9M_26,L9M,0.238
L9M_27,L9M,0.275
L9M_28,L9M,0.238
L9M_29,L9M,0.459
L9M_30,L9M,0.174
L9M_31,L9M,0.317
L9M_32,L9M,0.293
L9M_33,L9M,0.25
L9M_34,L9M,0.256
L9M_35,L9M,0.244
L9M_36,L9M,0.256
L9M_37,L9M,0.588
L9M_38,L9M,0.214
L9M_39,L9M,0.276
L9M_40,L9M,0.227
L9M_41,L9M,0.459
L9M_42,L9M,0.286
L9M_43,L9M,0.342
L9M_44,L9M,0.459
L9M_45,L9M,0.227
L9M_46,L9M,0.286
L9M_47,L9M,0.227
L9M_48,L9M,0.2
L9M_49,L9M,0.256
L9N_0,L9N,0.209
L9N_1,L9N,0.3
L9N_2,L9N,0.323
L9N_3,L9N,0.3
L9N_4,L9N,0.238
L9N_5,L9N,0.268
L9N_6,L9N,0.238
L9N_7,L9N,0.209
L9N_8,L9N,0.268
L9N_9,L9N,0.3
L9N_10,L9N,0.268
L9N_11,L9N,0.156
L9N_12,L9N,0.268
L9N_13,L9N,0.238
L9N_14,L9N,0.209
L9N_15,L9N,0.268
L9N_16,L9N,0.333
L9N_17,L9N,0.3
L9N_18,L9N,0.316
L9N_19,L9N,0.3
L9N_20,L9N,0.209
L9N_21,L9N,0.25
L9N_22,L9N,0.297
L9N_23,L9N,0.182
L9N_24,L9N,0.321
L9N_25,L9N,0.077
L9N_26,L9N,0.209
L9N_27,L9N,0.238
L9N_28,L9N,0.3
L9N_29,L9N,0.268
L9N_30,L9N,0.333
L9N_31,L9N,0.238
L9N_32,L9N,0.368
L9N_33,L9N,0.625
L9N_34,L9N,0.368
L9N_35,L9N,0.3
L9N_36,L9N,0.3
L9N_37,L9N,0.405
L9N_38,L9N,0.182
L9N_39,L9N,0.209
L9N_40,L9N,0.387
L9N_41,L9N,0.3
L9N_42,L9N,0.209
L9N_43,L9N,0.268
L9N_44,L9N,0.13
L9N_45,L9N,0.268
L9N_46,L9N,0.286
L9N_47,L9N,0.182
L9N_48,L9N,0.342
L9N_49,L9N,0.238
2BZ_0,2BZ,0.154
2BZ_1,2BZ,0.429
2BZ_2,2BZ,0.515
2BZ_3,2BZ,0.581
2BZ_4,2BZ,0.351
2BZ_5,2BZ,0.471
2BZ_6,2BZ,0.429
2BZ_7,2BZ,0.346
2BZ_8,2BZ,0.4
2BZ_9,2BZ,0.22
2BZ_10,2BZ,0.63
2BZ_11,2BZ,0.429
2BZ_12,2BZ,0.515
2BZ_13,2BZ,0.25
2BZ_14,2BZ,0.44
2BZ_15,2BZ,0.4
2BZ_16,2BZ,0.412
2BZ_17,2BZ,0.44
2BZ_18,2BZ,0.282
2BZ_19,2BZ,0.316
2BZ_20,2BZ,0.4
2BZ_21,2BZ,0.4
2BZ_22,2BZ,0.256
2BZ_23,2BZ,0.407
2BZ_24,2BZ,0.282
2BZ_25,2BZ,0.633
2BZ_26,2BZ,0.485
2BZ_27,2BZ,0.351
2BZ_28,2BZ,0.351
2BZ_29,2BZ,0.219
2BZ_30,2BZ,0.429
2BZ_31,2BZ,0.429
2BZ_32,2BZ,0.351
2BZ_33,2BZ,0.538
2BZ_34,2BZ,0.351
2BZ_35,2BZ,0.316
2BZ_36,2BZ,0.429
2BZ_37,2BZ,0.412
2BZ_38,2BZ,0.282
2BZ_39,2BZ,0.429
2BZ_40,2BZ,0.364
2BZ_41,2BZ,0.5
2BZ_42,2BZ,0.282
2BZ_43,2BZ,0.19
2BZ_44,2BZ,0.25
2BZ_45,2BZ,0.455
2BZ_46,2BZ,0.163
2BZ_47,2BZ,0.269
2BZ_48,2BZ,0.282
2BZ_49,2BZ,0.19
2B5_0,2B5,0.191
2B5_1,2B5,0.471
2B5_2,2B5,0.647
2B5_3,2B5,0.344
2B5_4,2B5,0.333
2B5_5,2B5,0.4
2B5_6,2B5,0.375
2B5_7,2B5,0.071
2B5_8,2B5,0.366
2B5_9,2B5,0.333
2B5_10,2B5,0.436
2B5_11,2B5,0.341
2B5_12,2B5,0.6
2B5_13,2B5,0.333
2B5_14,2B5,0.436
2B5_15,2B5,0.133
2B5_16,2B5,0.474
2B5_17,2B5,0.366
2B5_18,2B5,0.447
2B5_19,2B5,0.514
2B5_20,2B5,0.333
2B5_21,2B5,0.436
2B5_22,2B5,0.486
2B5_23,2B5,0.647
2B5_24,2B5,0.436
2B5_25,2B5,0.4
2B5_26,2B5,0.273
2B5_27,2B5,0.244
2B5_28,2B5,0.244
2B5_29,2B5,0.302
2B5_30,2B5,0.2
2B5_31,2B5,0.244
2B5_32,2B5,0.474
2B5_33,2B5,0.217
2B5_34,2B5,0.244
2B5_35,2B5,0.556
2B5_36,2B5,0.366
2B5_37,2B5,0.474
2B5_38,2B5,0.4
2B5_39,2B5,0.514
2B5_40,2B5,0.412
2B5_41,2B5,0.302
2B5_42,2B5,0.514
2B5_43,2B5,0.273
